X,Y,Z
2631165.0,1146705.0,3010.76
2631195.0,1146705.0,3003.59
2631225.0,1146705.0,2997.38
2631255.0,1146705.0,2991.85
2631285.0,1146705.0,2985.57
2631315.0,1146705.0,2978.1
2631345.0,1146705.0,2969.6
2631375.0,1146705.0,2960.15
2631405.0,1146705.0,2950.9
2631435.0,1146705.0,2943.6
2631465.0,1146705.0,2937.65
2631495.0,1146705.0,2931.45
2631525.0,1146705.0,2930.02
2631555.0,1146705.0,2928.54
2631585.0,1146705.0,2930.23
2631615.0,1146705.0,2925.11
2631645.0,1146705.0,2922.84
2631675.0,1146705.0,2936.88
2631705.0,1146705.0,2981.41
2631735.0,1146705.0,2982.28
2631765.0,1146705.0,2981.22
2631795.0,1146705.0,2987.33
2631825.0,1146705.0,3001.62
2631855.0,1146705.0,3008.88
2631885.0,1146705.0,3012.94
2630625.0,1146675.0,3090.62
2630655.0,1146675.0,3086.23
2630685.0,1146675.0,3082.26
2630715.0,1146675.0,3078.33
2630745.0,1146675.0,3074.68
2630775.0,1146675.0,3070.62
2630805.0,1146675.0,3066.38
2630835.0,1146675.0,3061.41
2630865.0,1146675.0,3055.91
2630895.0,1146675.0,3050.37
2630925.0,1146675.0,3045.74
2630955.0,1146675.0,3041.54
2630985.0,1146675.0,3038.33
2631015.0,1146675.0,3035.07
2631045.0,1146675.0,3031.24
2631075.0,1146675.0,3027.46
2631105.0,1146675.0,3021.97
2631135.0,1146675.0,3015.92
2631165.0,1146675.0,3009.56
2631195.0,1146675.0,3003.28
2631225.0,1146675.0,2996.87
2631255.0,1146675.0,2990.85
2631285.0,1146675.0,2984.43
2631315.0,1146675.0,2977.06
2631345.0,1146675.0,2968.94
2631375.0,1146675.0,2960.1
2631405.0,1146675.0,2950.15
2631435.0,1146675.0,2941.33
2631465.0,1146675.0,2933.48
2631495.0,1146675.0,2924.18
2631525.0,1146675.0,2916.35
2631555.0,1146675.0,2912.26
2631585.0,1146675.0,2911.32
2631615.0,1146675.0,2914.42
2631645.0,1146675.0,2911.81
2631675.0,1146675.0,2910.5
2631705.0,1146675.0,2909.62
2631735.0,1146675.0,2950.23
2631765.0,1146675.0,2970.53
2631795.0,1146675.0,2977.7
2631825.0,1146675.0,2985.69
2631855.0,1146675.0,2998.68
2631885.0,1146675.0,2999.7
2630565.0,1146645.0,3097.7
2630595.0,1146645.0,3094.09
2630625.0,1146645.0,3089.89
2630655.0,1146645.0,3085.44
2630685.0,1146645.0,3081.48
2630715.0,1146645.0,3078.01
2630745.0,1146645.0,3074.06
2630775.0,1146645.0,3070.25
2630805.0,1146645.0,3065.98
2630835.0,1146645.0,3061.16
2630865.0,1146645.0,3055.46
2630895.0,1146645.0,3050.12
2630925.0,1146645.0,3045.28
2630955.0,1146645.0,3040.66
2630985.0,1146645.0,3037.23
2631015.0,1146645.0,3032.58
2631045.0,1146645.0,3029.4
2631075.0,1146645.0,3024.85
2631105.0,1146645.0,3019.21
2631135.0,1146645.0,3013.41
2631165.0,1146645.0,3007.63
2631195.0,1146645.0,3001.87
2631225.0,1146645.0,2995.86
2631255.0,1146645.0,2989.59
2631285.0,1146645.0,2983.0
2631315.0,1146645.0,2975.59
2631345.0,1146645.0,2967.47
2631375.0,1146645.0,2958.58
2631405.0,1146645.0,2949.48
2631435.0,1146645.0,2940.31
2631465.0,1146645.0,2931.5
2631495.0,1146645.0,2922.6
2631525.0,1146645.0,2914.91
2631555.0,1146645.0,2908.07
2631585.0,1146645.0,2901.57
2631615.0,1146645.0,2896.18
2631645.0,1146645.0,2899.81
2631675.0,1146645.0,2900.6
2631705.0,1146645.0,2895.1
2631735.0,1146645.0,2899.65
2631765.0,1146645.0,2925.51
2631795.0,1146645.0,2963.66
2631825.0,1146645.0,2958.95
2631855.0,1146645.0,2956.92
2631885.0,1146645.0,2977.34
2631915.0,1146645.0,2986.17
2630535.0,1146615.0,3100.51
2630565.0,1146615.0,3097.06
2630595.0,1146615.0,3093.39
2630625.0,1146615.0,3089.29
2630655.0,1146615.0,3085.03
2630685.0,1146615.0,3081.37
2630715.0,1146615.0,3077.39
2630745.0,1146615.0,3073.67
2630775.0,1146615.0,3069.65
2630805.0,1146615.0,3065.08
2630835.0,1146615.0,3060.58
2630865.0,1146615.0,3055.13
2630895.0,1146615.0,3049.56
2630925.0,1146615.0,3044.63
2630955.0,1146615.0,3039.73
2630985.0,1146615.0,3035.46
2631015.0,1146615.0,3030.91
2631045.0,1146615.0,3026.12
2631075.0,1146615.0,3020.98
2631105.0,1146615.0,3015.65
2631135.0,1146615.0,3010.61
2631165.0,1146615.0,3005.21
2631195.0,1146615.0,3000.01
2631225.0,1146615.0,2993.84
2631255.0,1146615.0,2987.26
2631285.0,1146615.0,2980.77
2631315.0,1146615.0,2973.73
2631345.0,1146615.0,2965.54
2631375.0,1146615.0,2957.33
2631405.0,1146615.0,2948.48
2631435.0,1146615.0,2938.91
2631465.0,1146615.0,2930.43
2631495.0,1146615.0,2921.86
2631525.0,1146615.0,2914.06
2631555.0,1146615.0,2906.2
2631585.0,1146615.0,2899.1
2631615.0,1146615.0,2892.17
2631645.0,1146615.0,2886.0
2631675.0,1146615.0,2879.72
2631705.0,1146615.0,2875.73
2631735.0,1146615.0,2878.44
2631765.0,1146615.0,2886.42
2631795.0,1146615.0,2894.82
2631825.0,1146615.0,2908.52
2631855.0,1146615.0,2934.68
2631885.0,1146615.0,2956.78
2631915.0,1146615.0,2968.9
2631945.0,1146615.0,2955.47
2630475.0,1146585.0,3106.83
2630505.0,1146585.0,3102.98
2630535.0,1146585.0,3099.7
2630565.0,1146585.0,3096.54
2630595.0,1146585.0,3092.95
2630625.0,1146585.0,3089.3
2630655.0,1146585.0,3085.1
2630685.0,1146585.0,3081.09
2630715.0,1146585.0,3076.75
2630745.0,1146585.0,3072.7
2630775.0,1146585.0,3068.69
2630805.0,1146585.0,3064.05
2630835.0,1146585.0,3059.29
2630865.0,1146585.0,3054.54
2630895.0,1146585.0,3048.46
2630925.0,1146585.0,3043.84
2630955.0,1146585.0,3038.23
2630985.0,1146585.0,3033.36
2631015.0,1146585.0,3028.12
2631045.0,1146585.0,3021.95
2631075.0,1146585.0,3016.37
2631105.0,1146585.0,3011.66
2631135.0,1146585.0,3007.38
2631165.0,1146585.0,3002.77
2631195.0,1146585.0,2997.21
2631225.0,1146585.0,2990.49
2631255.0,1146585.0,2983.7
2631285.0,1146585.0,2977.2
2631315.0,1146585.0,2970.29
2631345.0,1146585.0,2963.12
2631375.0,1146585.0,2954.95
2631405.0,1146585.0,2946.41
2631435.0,1146585.0,2938.08
2631465.0,1146585.0,2930.14
2631495.0,1146585.0,2921.42
2631525.0,1146585.0,2912.66
2631555.0,1146585.0,2904.75
2631585.0,1146585.0,2896.8
2631615.0,1146585.0,2889.08
2631645.0,1146585.0,2882.09
2631675.0,1146585.0,2875.38
2631705.0,1146585.0,2869.54
2631735.0,1146585.0,2864.71
2631765.0,1146585.0,2862.03
2631795.0,1146585.0,2866.59
2631825.0,1146585.0,2862.22
2631855.0,1146585.0,2885.89
2631885.0,1146585.0,2920.15
2631915.0,1146585.0,2950.16
2631945.0,1146585.0,2941.71
2630415.0,1146555.0,3112.51
2630445.0,1146555.0,3109.31
2630475.0,1146555.0,3105.91
2630505.0,1146555.0,3102.27
2630535.0,1146555.0,3099.24
2630565.0,1146555.0,3096.25
2630595.0,1146555.0,3092.9
2630625.0,1146555.0,3089.06
2630655.0,1146555.0,3084.7
2630685.0,1146555.0,3080.1
2630715.0,1146555.0,3075.31
2630745.0,1146555.0,3071.23
2630775.0,1146555.0,3067.14
2630805.0,1146555.0,3062.87
2630835.0,1146555.0,3058.3
2630865.0,1146555.0,3053.19
2630895.0,1146555.0,3047.69
2630925.0,1146555.0,3042.39
2630955.0,1146555.0,3036.15
2630985.0,1146555.0,3030.28
2631015.0,1146555.0,3023.65
2631045.0,1146555.0,3017.17
2631075.0,1146555.0,3012.19
2631105.0,1146555.0,3008.21
2631135.0,1146555.0,3004.54
2631165.0,1146555.0,2999.32
2631195.0,1146555.0,2993.41
2631225.0,1146555.0,2986.65
2631255.0,1146555.0,2979.93
2631285.0,1146555.0,2973.47
2631315.0,1146555.0,2966.13
2631345.0,1146555.0,2958.97
2631375.0,1146555.0,2951.08
2631405.0,1146555.0,2943.04
2631435.0,1146555.0,2935.77
2631465.0,1146555.0,2927.95
2631495.0,1146555.0,2919.69
2631525.0,1146555.0,2910.94
2631555.0,1146555.0,2903.22
2631585.0,1146555.0,2894.85
2631615.0,1146555.0,2886.66
2631645.0,1146555.0,2879.18
2631675.0,1146555.0,2872.27
2631705.0,1146555.0,2865.66
2631735.0,1146555.0,2859.4
2631765.0,1146555.0,2852.65
2631795.0,1146555.0,2847.82
2631825.0,1146555.0,2847.64
2631855.0,1146555.0,2850.0
2631885.0,1146555.0,2870.72
2631915.0,1146555.0,2921.01
2631945.0,1146555.0,2933.34
2631975.0,1146555.0,2929.38
2630385.0,1146525.0,3114.28
2630415.0,1146525.0,3111.42
2630445.0,1146525.0,3108.26
2630475.0,1146525.0,3105.07
2630505.0,1146525.0,3102.11
2630535.0,1146525.0,3099.16
2630565.0,1146525.0,3095.85
2630595.0,1146525.0,3092.47
2630625.0,1146525.0,3088.17
2630655.0,1146525.0,3083.32
2630685.0,1146525.0,3078.63
2630715.0,1146525.0,3073.89
2630745.0,1146525.0,3069.4
2630775.0,1146525.0,3065.26
2630805.0,1146525.0,3061.25
2630835.0,1146525.0,3056.52
2630865.0,1146525.0,3051.08
2630895.0,1146525.0,3045.94
2630925.0,1146525.0,3039.83
2630955.0,1146525.0,3033.13
2630985.0,1146525.0,3026.0
2631015.0,1146525.0,3018.99
2631045.0,1146525.0,3012.7
2631075.0,1146525.0,3008.83
2631105.0,1146525.0,3005.02
2631135.0,1146525.0,3001.07
2631165.0,1146525.0,2995.6
2631195.0,1146525.0,2989.24
2631225.0,1146525.0,2981.76
2631255.0,1146525.0,2974.7
2631285.0,1146525.0,2968.61
2631315.0,1146525.0,2962.06
2631345.0,1146525.0,2954.7
2631375.0,1146525.0,2946.92
2631405.0,1146525.0,2940.05
2631435.0,1146525.0,2932.96
2631465.0,1146525.0,2925.53
2631495.0,1146525.0,2916.71
2631525.0,1146525.0,2908.98
2631555.0,1146525.0,2901.47
2631585.0,1146525.0,2893.23
2631615.0,1146525.0,2884.81
2631645.0,1146525.0,2876.74
2631675.0,1146525.0,2868.29
2631705.0,1146525.0,2861.43
2631735.0,1146525.0,2854.64
2631765.0,1146525.0,2848.15
2631795.0,1146525.0,2841.84
2631825.0,1146525.0,2836.89
2631855.0,1146525.0,2837.71
2631885.0,1146525.0,2843.11
2631915.0,1146525.0,2873.83
2631945.0,1146525.0,2914.84
2631975.0,1146525.0,2914.06
2630325.0,1146495.0,3116.72
2630355.0,1146495.0,3115.0
2630385.0,1146495.0,3112.78
2630415.0,1146495.0,3110.28
2630445.0,1146495.0,3107.07
2630475.0,1146495.0,3104.15
2630505.0,1146495.0,3101.48
2630535.0,1146495.0,3098.53
2630565.0,1146495.0,3095.22
2630595.0,1146495.0,3091.1
2630625.0,1146495.0,3086.32
2630655.0,1146495.0,3081.44
2630685.0,1146495.0,3076.7
2630715.0,1146495.0,3071.77
2630745.0,1146495.0,3066.58
2630775.0,1146495.0,3062.89
2630805.0,1146495.0,3058.61
2630835.0,1146495.0,3053.78
2630865.0,1146495.0,3047.82
2630895.0,1146495.0,3042.49
2630925.0,1146495.0,3036.2
2630955.0,1146495.0,3029.27
2630985.0,1146495.0,3021.64
2631015.0,1146495.0,3014.6
2631045.0,1146495.0,3009.09
2631075.0,1146495.0,3005.79
2631105.0,1146495.0,3002.03
2631135.0,1146495.0,2997.34
2631165.0,1146495.0,2991.11
2631195.0,1146495.0,2984.42
2631225.0,1146495.0,2977.58
2631255.0,1146495.0,2970.16
2631285.0,1146495.0,2963.91
2631315.0,1146495.0,2957.54
2631345.0,1146495.0,2950.45
2631375.0,1146495.0,2943.1
2631405.0,1146495.0,2936.36
2631435.0,1146495.0,2929.37
2631465.0,1146495.0,2921.98
2631495.0,1146495.0,2914.43
2631525.0,1146495.0,2906.71
2631555.0,1146495.0,2899.17
2631585.0,1146495.0,2890.88
2631615.0,1146495.0,2882.35
2631645.0,1146495.0,2872.86
2631675.0,1146495.0,2862.75
2631705.0,1146495.0,2854.61
2631735.0,1146495.0,2847.27
2631765.0,1146495.0,2840.44
2631795.0,1146495.0,2837.4
2631825.0,1146495.0,2831.36
2631855.0,1146495.0,2829.48
2631885.0,1146495.0,2829.22
2631915.0,1146495.0,2848.29
2631945.0,1146495.0,2883.42
2631975.0,1146495.0,2889.6
2632005.0,1146495.0,2852.96
2630295.0,1146465.0,3116.25
2630325.0,1146465.0,3115.05
2630355.0,1146465.0,3113.42
2630385.0,1146465.0,3111.18
2630415.0,1146465.0,3108.6
2630445.0,1146465.0,3105.72
2630475.0,1146465.0,3103.16
2630505.0,1146465.0,3100.29
2630535.0,1146465.0,3097.08
2630565.0,1146465.0,3092.99
2630595.0,1146465.0,3088.66
2630625.0,1146465.0,3083.71
2630655.0,1146465.0,3078.68
2630685.0,1146465.0,3073.92
2630715.0,1146465.0,3068.71
2630745.0,1146465.0,3064.1
2630775.0,1146465.0,3059.77
2630805.0,1146465.0,3055.04
2630835.0,1146465.0,3049.89
2630865.0,1146465.0,3044.73
2630895.0,1146465.0,3038.9
2630925.0,1146465.0,3032.73
2630955.0,1146465.0,3025.93
2630985.0,1146465.0,3018.96
2631015.0,1146465.0,3012.36
2631045.0,1146465.0,3006.91
2631075.0,1146465.0,3003.41
2631105.0,1146465.0,2998.56
2631135.0,1146465.0,2993.23
2631165.0,1146465.0,2987.15
2631195.0,1146465.0,2980.64
2631225.0,1146465.0,2973.58
2631255.0,1146465.0,2966.25
2631285.0,1146465.0,2959.34
2631315.0,1146465.0,2953.46
2631345.0,1146465.0,2947.43
2631375.0,1146465.0,2940.41
2631405.0,1146465.0,2933.95
2631435.0,1146465.0,2926.9
2631465.0,1146465.0,2918.97
2631495.0,1146465.0,2910.84
2631525.0,1146465.0,2903.44
2631555.0,1146465.0,2895.84
2631585.0,1146465.0,2886.97
2631615.0,1146465.0,2877.35
2631645.0,1146465.0,2867.24
2631675.0,1146465.0,2856.39
2631705.0,1146465.0,2846.69
2631735.0,1146465.0,2839.13
2631765.0,1146465.0,2838.12
2631795.0,1146465.0,2832.94
2631825.0,1146465.0,2820.32
2631855.0,1146465.0,2816.19
2631885.0,1146465.0,2819.29
2631915.0,1146465.0,2820.67
2631945.0,1146465.0,2814.47
2631975.0,1146465.0,2814.5
2632005.0,1146465.0,2805.07
2632035.0,1146465.0,2798.65
2630235.0,1146435.0,3114.59
2630265.0,1146435.0,3114.68
2630295.0,1146435.0,3114.1
2630325.0,1146435.0,3112.63
2630355.0,1146435.0,3111.37
2630385.0,1146435.0,3109.16
2630415.0,1146435.0,3106.9
2630445.0,1146435.0,3103.98
2630475.0,1146435.0,3101.09
2630505.0,1146435.0,3097.71
2630535.0,1146435.0,3094.15
2630565.0,1146435.0,3089.9
2630595.0,1146435.0,3085.41
2630625.0,1146435.0,3080.54
