X,Y,Z
2631765.0,1141275.0,2149.08
2631795.0,1141275.0,2152.01
2631825.0,1141275.0,2156.89
2631855.0,1141275.0,2151.97
2631885.0,1141275.0,2153.81
2631915.0,1141275.0,2158.17
2631945.0,1141275.0,2160.45
2631975.0,1141275.0,2161.46
2632005.0,1141275.0,2164.99
2632035.0,1141275.0,2170.75
2632065.0,1141275.0,2177.13
2632095.0,1141275.0,2183.5
2632125.0,1141275.0,2188.82
2632155.0,1141275.0,2196.6
2632185.0,1141275.0,2201.03
2632215.0,1141275.0,2227.75
2632245.0,1141275.0,2237.1
2632275.0,1141275.0,2264.1
2632305.0,1141275.0,2288.15
2632335.0,1141275.0,2308.95
2632365.0,1141275.0,2325.23
2632395.0,1141275.0,2321.01
2632425.0,1141275.0,2310.65
2632455.0,1141275.0,2298.9
2632485.0,1141275.0,2286.22
2632515.0,1141275.0,2279.88
2632545.0,1141275.0,2278.22
2632575.0,1141275.0,2274.29
2632605.0,1141275.0,2275.06
2632635.0,1141275.0,2277.57
2632665.0,1141275.0,2288.13
2632695.0,1141275.0,2288.91
2632725.0,1141275.0,2288.49
2632755.0,1141275.0,2285.16
2632785.0,1141275.0,2284.79
2632815.0,1141275.0,2303.64
2632845.0,1141275.0,2320.08
2632875.0,1141275.0,2314.67
2632905.0,1141275.0,2313.41
2632935.0,1141275.0,2318.49
2632965.0,1141275.0,2324.23
2632995.0,1141275.0,2332.02
2633025.0,1141275.0,2342.02
2633055.0,1141275.0,2356.2
2633085.0,1141275.0,2368.91
2633115.0,1141275.0,2376.66
2633145.0,1141275.0,2385.15
2633175.0,1141275.0,2401.15
2633205.0,1141275.0,2410.48
2633235.0,1141275.0,2413.52
2633265.0,1141275.0,2418.73
2633295.0,1141275.0,2431.05
2633325.0,1141275.0,2450.4
2633355.0,1141275.0,2474.59
2633385.0,1141275.0,2497.34
2633415.0,1141275.0,2514.08
2633445.0,1141275.0,2527.93
2633475.0,1141275.0,2547.7
2633505.0,1141275.0,2567.24
2633535.0,1141275.0,2576.45
2633565.0,1141275.0,2573.58
2633595.0,1141275.0,2573.55
2633625.0,1141275.0,2583.05
2633655.0,1141275.0,2590.63
2633685.0,1141275.0,2597.38
2633715.0,1141275.0,2603.57
2633745.0,1141275.0,2611.08
2633775.0,1141275.0,2615.95
2633805.0,1141275.0,2622.62
2633835.0,1141275.0,2631.53
2633865.0,1141275.0,2643.05
2633895.0,1141275.0,2652.94
2633925.0,1141275.0,2666.32
2633955.0,1141275.0,2682.28
2633985.0,1141275.0,2695.67
2634015.0,1141275.0,2708.98
2634045.0,1141275.0,2723.77
2634075.0,1141275.0,2740.27
2634105.0,1141275.0,2756.13
2634135.0,1141275.0,2774.94
2634165.0,1141275.0,2791.03
2634195.0,1141275.0,2809.26
2634225.0,1141275.0,2829.32
2634255.0,1141275.0,2850.08
2634285.0,1141275.0,2867.16
2634315.0,1141275.0,2882.65
2634345.0,1141275.0,2894.91
2634375.0,1141275.0,2910.72
2634405.0,1141275.0,2926.06
2634435.0,1141275.0,2961.42
2634465.0,1141275.0,2984.41
2634495.0,1141275.0,3018.02
2634525.0,1141275.0,3037.94
2634555.0,1141275.0,3063.01
2634585.0,1141275.0,3088.03
2634615.0,1141275.0,3122.41
2634645.0,1141275.0,3134.61
2634675.0,1141275.0,3174.39
2634705.0,1141275.0,3204.77
2634735.0,1141275.0,3215.88
2634765.0,1141275.0,3235.91
2634795.0,1141275.0,3276.03
2634825.0,1141275.0,3281.44
2634855.0,1141275.0,3292.47
2634885.0,1141275.0,3305.72
2634915.0,1141275.0,3320.33
2634945.0,1141275.0,3342.04
2634975.0,1141275.0,3342.85
2630085.0,1141245.0,1598.32
2630115.0,1141245.0,1602.22
2630145.0,1141245.0,1603.87
2630175.0,1141245.0,1607.91
2630205.0,1141245.0,1610.93
2630235.0,1141245.0,1617.9
2630265.0,1141245.0,1623.52
2630295.0,1141245.0,1631.28
2630325.0,1141245.0,1638.39
2630355.0,1141245.0,1649.94
2630385.0,1141245.0,1658.06
2630415.0,1141245.0,1665.24
2630445.0,1141245.0,1668.24
2630475.0,1141245.0,1670.1
2630505.0,1141245.0,1678.41
2630535.0,1141245.0,1686.48
2630565.0,1141245.0,1700.28
2630595.0,1141245.0,1707.45
2630625.0,1141245.0,1709.93
2630655.0,1141245.0,1709.08
2630685.0,1141245.0,1703.38
2630715.0,1141245.0,1712.42
2630745.0,1141245.0,1723.16
2630775.0,1141245.0,1737.08
2630805.0,1141245.0,1752.37
2630835.0,1141245.0,1765.64
2630865.0,1141245.0,1784.62
2630895.0,1141245.0,1788.52
2630925.0,1141245.0,1792.3
2630955.0,1141245.0,1813.04
2630985.0,1141245.0,1844.28
2631015.0,1141245.0,1864.08
2631045.0,1141245.0,1893.01
2631075.0,1141245.0,1909.87
2631105.0,1141245.0,1920.35
2631135.0,1141245.0,1937.77
2631165.0,1141245.0,1960.31
2631195.0,1141245.0,1980.62
2631225.0,1141245.0,1978.02
2631255.0,1141245.0,1991.92
2631285.0,1141245.0,2008.27
2631315.0,1141245.0,2018.32
2631345.0,1141245.0,2006.6
2631375.0,1141245.0,2002.97
2631405.0,1141245.0,2029.52
2631435.0,1141245.0,2045.39
2631465.0,1141245.0,2072.45
2631495.0,1141245.0,2088.73
2631525.0,1141245.0,2113.45
2631555.0,1141245.0,2136.01
2631585.0,1141245.0,2151.34
2631615.0,1141245.0,2157.21
2631645.0,1141245.0,2156.74
2631675.0,1141245.0,2153.21
2631705.0,1141245.0,2154.73
2631735.0,1141245.0,2157.07
2631765.0,1141245.0,2162.77
2631795.0,1141245.0,2166.67
2631825.0,1141245.0,2170.33
2631855.0,1141245.0,2164.64
2631885.0,1141245.0,2164.12
2631915.0,1141245.0,2165.0
2631945.0,1141245.0,2169.73
2631975.0,1141245.0,2174.31
2632005.0,1141245.0,2178.13
2632035.0,1141245.0,2184.44
2632065.0,1141245.0,2191.7
2632095.0,1141245.0,2197.95
2632125.0,1141245.0,2202.74
2632155.0,1141245.0,2211.92
2632185.0,1141245.0,2221.29
2632215.0,1141245.0,2237.51
2632245.0,1141245.0,2251.97
2632275.0,1141245.0,2281.25
2632305.0,1141245.0,2308.15
2632335.0,1141245.0,2338.39
2632365.0,1141245.0,2350.09
2632395.0,1141245.0,2350.66
2632425.0,1141245.0,2335.22
2632455.0,1141245.0,2323.92
2632485.0,1141245.0,2312.55
2632515.0,1141245.0,2300.2
2632545.0,1141245.0,2289.26
2632575.0,1141245.0,2289.02
2632605.0,1141245.0,2292.54
2632635.0,1141245.0,2295.54
2632665.0,1141245.0,2303.73
2632695.0,1141245.0,2304.45
2632725.0,1141245.0,2302.63
2632755.0,1141245.0,2299.68
2632785.0,1141245.0,2295.52
2632815.0,1141245.0,2309.03
2632845.0,1141245.0,2332.05
2632875.0,1141245.0,2332.03
2632905.0,1141245.0,2329.21
2632935.0,1141245.0,2332.04
2632965.0,1141245.0,2337.91
2632995.0,1141245.0,2342.64
2633025.0,1141245.0,2351.71
2633055.0,1141245.0,2363.62
2633085.0,1141245.0,2380.76
2633115.0,1141245.0,2391.74
2633145.0,1141245.0,2402.86
2633175.0,1141245.0,2410.14
2633205.0,1141245.0,2422.78
2633235.0,1141245.0,2426.8
2633265.0,1141245.0,2428.04
2633295.0,1141245.0,2437.02
2633325.0,1141245.0,2461.11
2633355.0,1141245.0,2485.28
2633385.0,1141245.0,2502.91
2633415.0,1141245.0,2524.49
2633445.0,1141245.0,2543.34
2633475.0,1141245.0,2559.2
2633505.0,1141245.0,2577.66
2633535.0,1141245.0,2580.98
2633565.0,1141245.0,2579.14
2633595.0,1141245.0,2583.78
2633625.0,1141245.0,2590.2
2633655.0,1141245.0,2596.73
2633685.0,1141245.0,2603.46
2633715.0,1141245.0,2609.26
2633745.0,1141245.0,2615.8
2633775.0,1141245.0,2621.05
2633805.0,1141245.0,2627.99
2633835.0,1141245.0,2640.49
2633865.0,1141245.0,2652.73
2633895.0,1141245.0,2666.87
2633925.0,1141245.0,2678.52
2633955.0,1141245.0,2700.23
2633985.0,1141245.0,2710.71
2634015.0,1141245.0,2724.16
2634045.0,1141245.0,2740.48
2634075.0,1141245.0,2756.89
2634105.0,1141245.0,2771.23
2634135.0,1141245.0,2788.17
2634165.0,1141245.0,2804.11
2634195.0,1141245.0,2820.38
2634225.0,1141245.0,2839.2
2634255.0,1141245.0,2859.47
2634285.0,1141245.0,2883.0
2634315.0,1141245.0,2899.0
2634345.0,1141245.0,2923.42
2634375.0,1141245.0,2935.62
2634405.0,1141245.0,2956.47
2634435.0,1141245.0,2996.33
2634465.0,1141245.0,3043.36
2634495.0,1141245.0,3062.75
2634525.0,1141245.0,3067.99
2634555.0,1141245.0,3084.2
2634585.0,1141245.0,3127.04
2634615.0,1141245.0,3158.34
2634645.0,1141245.0,3185.2
2634675.0,1141245.0,3199.78
2634705.0,1141245.0,3228.33
2634735.0,1141245.0,3251.75
2634765.0,1141245.0,3280.08
2634795.0,1141245.0,3303.72
2634825.0,1141245.0,3314.29
2634855.0,1141245.0,3326.94
2634885.0,1141245.0,3339.29
2634915.0,1141245.0,3349.67
2630025.0,1141215.0,1594.06
2630055.0,1141215.0,1601.13
2630085.0,1141215.0,1604.43
2630115.0,1141215.0,1608.59
2630145.0,1141215.0,1611.79
2630175.0,1141215.0,1615.6
2630205.0,1141215.0,1618.77
2630235.0,1141215.0,1622.25
2630265.0,1141215.0,1630.24
2630295.0,1141215.0,1635.53
2630325.0,1141215.0,1644.71
2630355.0,1141215.0,1655.52
2630385.0,1141215.0,1667.68
2630415.0,1141215.0,1675.01
2630445.0,1141215.0,1681.1
2630475.0,1141215.0,1684.61
2630505.0,1141215.0,1685.62
2630535.0,1141215.0,1695.16
2630565.0,1141215.0,1694.59
2630595.0,1141215.0,1705.91
2630625.0,1141215.0,1715.26
2630655.0,1141215.0,1710.98
2630685.0,1141215.0,1720.78
2630715.0,1141215.0,1735.49
2630745.0,1141215.0,1746.29
2630775.0,1141215.0,1759.61
2630805.0,1141215.0,1774.85
2630835.0,1141215.0,1787.88
2630865.0,1141215.0,1804.35
2630895.0,1141215.0,1816.61
2630925.0,1141215.0,1817.3
2630955.0,1141215.0,1816.77
2630985.0,1141215.0,1848.68
2631015.0,1141215.0,1876.14
2631045.0,1141215.0,1900.6
2631075.0,1141215.0,1933.51
2631105.0,1141215.0,1958.88
2631135.0,1141215.0,1965.51
2631165.0,1141215.0,2006.67
2631195.0,1141215.0,2003.29
2631225.0,1141215.0,2014.79
2631255.0,1141215.0,2026.07
2631285.0,1141215.0,2041.89
2631315.0,1141215.0,2044.38
2631345.0,1141215.0,2039.87
2631375.0,1141215.0,2027.25
2631405.0,1141215.0,2050.1
2631435.0,1141215.0,2066.6
2631465.0,1141215.0,2100.52
2631495.0,1141215.0,2131.74
2631525.0,1141215.0,2140.99
2631555.0,1141215.0,2155.9
2631585.0,1141215.0,2158.1
2631615.0,1141215.0,2165.74
2631645.0,1141215.0,2167.62
2631675.0,1141215.0,2168.37
2631705.0,1141215.0,2168.96
2631735.0,1141215.0,2171.4
2631765.0,1141215.0,2175.31
2631795.0,1141215.0,2181.91
2631825.0,1141215.0,2181.97
2631855.0,1141215.0,2178.09
2631885.0,1141215.0,2172.88
2631915.0,1141215.0,2174.37
2631945.0,1141215.0,2177.64
2631975.0,1141215.0,2185.71
2632005.0,1141215.0,2191.08
2632035.0,1141215.0,2197.12
2632065.0,1141215.0,2205.29
2632095.0,1141215.0,2212.45
2632125.0,1141215.0,2217.86
2632155.0,1141215.0,2226.34
2632185.0,1141215.0,2240.03
2632215.0,1141215.0,2250.87
2632245.0,1141215.0,2267.41
2632275.0,1141215.0,2294.33
2632305.0,1141215.0,2325.39
2632335.0,1141215.0,2349.09
2632365.0,1141215.0,2367.67
2632395.0,1141215.0,2365.41
2632425.0,1141215.0,2359.57
2632455.0,1141215.0,2344.32
2632485.0,1141215.0,2333.67
2632515.0,1141215.0,2331.35
2632545.0,1141215.0,2319.82
2632575.0,1141215.0,2314.92
2632605.0,1141215.0,2310.15
2632635.0,1141215.0,2313.73
2632665.0,1141215.0,2319.15
2632695.0,1141215.0,2317.76
2632725.0,1141215.0,2316.67
2632755.0,1141215.0,2309.34
2632785.0,1141215.0,2309.3
2632815.0,1141215.0,2319.22
2632845.0,1141215.0,2339.21
2632875.0,1141215.0,2354.51
2632905.0,1141215.0,2347.0
2632935.0,1141215.0,2346.63
2632965.0,1141215.0,2350.87
2632995.0,1141215.0,2356.36
2633025.0,1141215.0,2361.47
2633055.0,1141215.0,2370.4
2633085.0,1141215.0,2381.22
2633115.0,1141215.0,2394.16
2633145.0,1141215.0,2404.97
2633175.0,1141215.0,2414.36
2633205.0,1141215.0,2421.16
2633235.0,1141215.0,2436.81
2633265.0,1141215.0,2446.55
2633295.0,1141215.0,2451.55
2633325.0,1141215.0,2484.14
2633355.0,1141215.0,2494.12
2633385.0,1141215.0,2512.87
2633415.0,1141215.0,2533.52
2633445.0,1141215.0,2555.12
2633475.0,1141215.0,2565.78
2633505.0,1141215.0,2576.59
2633535.0,1141215.0,2579.83
2633565.0,1141215.0,2583.25
2633595.0,1141215.0,2588.77
2633625.0,1141215.0,2595.4
2633655.0,1141215.0,2603.42
2633685.0,1141215.0,2610.01
2633715.0,1141215.0,2615.79
2633745.0,1141215.0,2622.31
2633775.0,1141215.0,2630.78
2633805.0,1141215.0,2640.57
2633835.0,1141215.0,2652.71
2633865.0,1141215.0,2665.36
2633895.0,1141215.0,2679.18
2633925.0,1141215.0,2697.17
2633955.0,1141215.0,2712.45
2633985.0,1141215.0,2729.15
2634015.0,1141215.0,2742.22
2634045.0,1141215.0,2758.12
2634075.0,1141215.0,2773.84
2634105.0,1141215.0,2788.32
2634135.0,1141215.0,2803.27
2634165.0,1141215.0,2820.53
2634195.0,1141215.0,2836.78
2634225.0,1141215.0,2850.41
2634255.0,1141215.0,2872.48
2634285.0,1141215.0,2894.61
2634315.0,1141215.0,2920.55
2634345.0,1141215.0,2942.6
2634375.0,1141215.0,2965.2
2634405.0,1141215.0,2990.5
2634435.0,1141215.0,3039.4
2634465.0,1141215.0,3068.24
2634495.0,1141215.0,3087.29
2634525.0,1141215.0,3098.08
2634555.0,1141215.0,3114.08
2634585.0,1141215.0,3142.39
2634615.0,1141215.0,3203.38
2634645.0,1141215.0,3223.85
2634675.0,1141215.0,3241.06
2634705.0,1141215.0,3272.46
2634735.0,1141215.0,3292.84
2634765.0,1141215.0,3316.1
2634795.0,1141215.0,3334.83
2634825.0,1141215.0,3344.95
2634855.0,1141215.0,3359.56
2634885.0,1141215.0,3373.84
2629995.0,1141185.0,1595.53
2630025.0,1141185.0,1601.12
2630055.0,1141185.0,1607.16
2630085.0,1141185.0,1613.07
2630115.0,1141185.0,1617.4
2630145.0,1141185.0,1622.98
2630175.0,1141185.0,1625.93
2630205.0,1141185.0,1629.59
2630235.0,1141185.0,1632.13
2630265.0,1141185.0,1636.31
2630295.0,1141185.0,1644.4
2630325.0,1141185.0,1653.33
2630355.0,1141185.0,1664.18
2630385.0,1141185.0,1677.11
2630415.0,1141185.0,1688.76
2630445.0,1141185.0,1693.1
2630475.0,1141185.0,1698.61
2630505.0,1141185.0,1699.52
2630535.0,1141185.0,1701.27
2630565.0,1141185.0,1705.83
2630595.0,1141185.0,1714.11
2630625.0,1141185.0,1719.25
2630655.0,1141185.0,1719.89
2630685.0,1141185.0,1740.35
2630715.0,1141185.0,1755.46
2630745.0,1141185.0,1768.49
2630775.0,1141185.0,1782.61
2630805.0,1141185.0,1807.61
2630835.0,1141185.0,1814.23
2630865.0,1141185.0,1823.74
2630895.0,1141185.0,1842.3
2630925.0,1141185.0,1842.87
2630955.0,1141185.0,1843.67
2630985.0,1141185.0,1848.39
2631015.0,1141185.0,1885.21
2631045.0,1141185.0,1910.69
2631075.0,1141185.0,1945.92
2631105.0,1141185.0,1975.89
2631135.0,1141185.0,1996.13
2631165.0,1141185.0,2012.07
2631195.0,1141185.0,2022.02
2631225.0,1141185.0,2030.77
2631255.0,1141185.0,2050.5
2631285.0,1141185.0,2060.35
2631315.0,1141185.0,2074.93
2631345.0,1141185.0,2081.06
2631375.0,1141185.0,2056.84
2631405.0,1141185.0,2054.76
2631435.0,1141185.0,2078.15
2631465.0,1141185.0,2130.75
2631495.0,1141185.0,2151.84
2631525.0,1141185.0,2159.19
2631555.0,1141185.0,2162.31
2631585.0,1141185.0,2166.4
2631615.0,1141185.0,2180.22
2631645.0,1141185.0,2184.69
2631675.0,1141185.0,2188.41
2631705.0,1141185.0,2189.75
2631735.0,1141185.0,2191.68
2631765.0,1141185.0,2192.28
2631795.0,1141185.0,2193.88
2631825.0,1141185.0,2191.81
2631855.0,1141185.0,2190.52
2631885.0,1141185.0,2185.8
2631915.0,1141185.0,2184.86
2631945.0,1141185.0,2188.87
2631975.0,1141185.0,2197.97
2632005.0,1141185.0,2204.82
2632035.0,1141185.0,2209.11
2632065.0,1141185.0,2218.75
2632095.0,1141185.0,2227.23
2632125.0,1141185.0,2235.22
2632155.0,1141185.0,2242.12
2632185.0,1141185.0,2253.62
2632215.0,1141185.0,2266.12
2632245.0,1141185.0,2281.18
2632275.0,1141185.0,2311.46
2632305.0,1141185.0,2340.66
2632335.0,1141185.0,2365.58
2632365.0,1141185.0,2379.31
2632395.0,1141185.0,2375.97
2632425.0,1141185.0,2373.35
2632455.0,1141185.0,2353.98
2632485.0,1141185.0,2345.27
2632515.0,1141185.0,2344.06
2632545.0,1141185.0,2353.97
2632575.0,1141185.0,2352.34
2632605.0,1141185.0,2335.77
2632635.0,1141185.0,2336.72
2632665.0,1141185.0,2334.11
2632695.0,1141185.0,2328.25
2632725.0,1141185.0,2324.05
2632755.0,1141185.0,2322.07
2632785.0,1141185.0,2322.07
2632815.0,1141185.0,2330.01
2632845.0,1141185.0,2352.09
2632875.0,1141185.0,2363.81
2632905.0,1141185.0,2368.19
2632935.0,1141185.0,2361.91
2632965.0,1141185.0,2366.97
2632995.0,1141185.0,2370.57
2633025.0,1141185.0,2373.39
2633055.0,1141185.0,2381.71
2633085.0,1141185.0,2388.11
2633115.0,1141185.0,2398.6
2633145.0,1141185.0,2407.06
2633175.0,1141185.0,2419.42
2633205.0,1141185.0,2428.78
2633235.0,1141185.0,2436.7
2633265.0,1141185.0,2449.79
2633295.0,1141185.0,2465.48
2633325.0,1141185.0,2486.82
2633355.0,1141185.0,2509.5
2633385.0,1141185.0,2525.34
2633415.0,1141185.0,2541.21
2633445.0,1141185.0,2561.61
2633475.0,1141185.0,2576.75
2633505.0,1141185.0,2590.27
2633535.0,1141185.0,2589.4
2633565.0,1141185.0,2589.04
2633595.0,1141185.0,2593.52
2633625.0,1141185.0,2601.09
2633655.0,1141185.0,2609.77
2633685.0,1141185.0,2617.2
2633715.0,1141185.0,2624.08
2633745.0,1141185.0,2631.58
2633775.0,1141185.0,2641.96
2633805.0,1141185.0,2654.26
2633835.0,1141185.0,2665.19
2633865.0,1141185.0,2678.93
2633895.0,1141185.0,2695.5
2633925.0,1141185.0,2709.44
2633955.0,1141185.0,2727.74
2633985.0,1141185.0,2745.77
2634015.0,1141185.0,2759.68
2634045.0,1141185.0,2774.87
2634075.0,1141185.0,2786.5
2634105.0,1141185.0,2802.5
2634135.0,1141185.0,2819.02
2634165.0,1141185.0,2835.57
2634195.0,1141185.0,2853.26
2634225.0,1141185.0,2878.11
2634255.0,1141185.0,2893.57
2634285.0,1141185.0,2913.03
2634315.0,1141185.0,2937.02
2634345.0,1141185.0,2967.17
2634375.0,1141185.0,2998.1
2634405.0,1141185.0,3022.44
2634435.0,1141185.0,3058.03
2634465.0,1141185.0,3083.27
2634495.0,1141185.0,3114.27
2634525.0,1141185.0,3132.98
2634555.0,1141185.0,3148.32
2634585.0,1141185.0,3205.03
2634615.0,1141185.0,3238.38
2634645.0,1141185.0,3268.99
2634675.0,1141185.0,3305.09
2634705.0,1141185.0,3305.9
2634735.0,1141185.0,3350.88
2634765.0,1141185.0,3345.84
2634795.0,1141185.0,3367.76
2634825.0,1141185.0,3379.21
2629935.0,1141155.0,1588.67
2629965.0,1141155.0,1596.8
2629995.0,1141155.0,1602.45
2630025.0,1141155.0,1608.19
2630055.0,1141155.0,1614.67
2630085.0,1141155.0,1622.77
2630115.0,1141155.0,1627.48
2630145.0,1141155.0,1631.28
2630175.0,1141155.0,1636.67
2630205.0,1141155.0,1641.23
2630235.0,1141155.0,1645.39
2630265.0,1141155.0,1645.08
2630295.0,1141155.0,1649.93
2630325.0,1141155.0,1662.6
2630355.0,1141155.0,1677.07
2630385.0,1141155.0,1687.6
2630415.0,1141155.0,1699.87
2630445.0,1141155.0,1708.55
2630475.0,1141155.0,1712.99
2630505.0,1141155.0,1710.84
2630535.0,1141155.0,1719.08
2630565.0,1141155.0,1727.43
2630595.0,1141155.0,1736.81
2630625.0,1141155.0,1743.54
2630655.0,1141155.0,1729.64
2630685.0,1141155.0,1761.95
2630715.0,1141155.0,1778.29
2630745.0,1141155.0,1795.1
2630775.0,1141155.0,1813.65
2630805.0,1141155.0,1836.98
2630835.0,1141155.0,1847.9
2630865.0,1141155.0,1854.68
2630895.0,1141155.0,1873.99
2630925.0,1141155.0,1872.74
2630955.0,1141155.0,1871.57
2630985.0,1141155.0,1867.44
2631015.0,1141155.0,1875.29
2631045.0,1141155.0,1897.59
2631075.0,1141155.0,1924.93
2631105.0,1141155.0,1969.15
2631135.0,1141155.0,1988.24
2631165.0,1141155.0,1995.94
2631195.0,1141155.0,2015.44
2631225.0,1141155.0,2038.11
2631255.0,1141155.0,2055.47
2631285.0,1141155.0,2077.38
2631315.0,1141155.0,2091.49
2631345.0,1141155.0,2103.09
2631375.0,1141155.0,2103.63
2631405.0,1141155.0,2088.25
2631435.0,1141155.0,2111.82
2631465.0,1141155.0,2143.44
2631495.0,1141155.0,2164.71
2631525.0,1141155.0,2173.31
2631555.0,1141155.0,2175.09
2631585.0,1141155.0,2182.64
2631615.0,1141155.0,2200.96
2631645.0,1141155.0,2209.93
2631675.0,1141155.0,2220.7
2631705.0,1141155.0,2225.92
2631735.0,1141155.0,2218.44
2631765.0,1141155.0,2216.58
2631795.0,1141155.0,2219.63
2631825.0,1141155.0,2223.8
2631855.0,1141155.0,2210.29
2631885.0,1141155.0,2204.16
2631915.0,1141155.0,2203.33
2631945.0,1141155.0,2206.17
2631975.0,1141155.0,2214.32
2632005.0,1141155.0,2219.47
2632035.0,1141155.0,2220.74
2632065.0,1141155.0,2230.63
2632095.0,1141155.0,2241.76
2632125.0,1141155.0,2250.0
2632155.0,1141155.0,2258.07
2632185.0,1141155.0,2266.78
2632215.0,1141155.0,2287.99
2632245.0,1141155.0,2298.4
2632275.0,1141155.0,2329.22
2632305.0,1141155.0,2359.27
2632335.0,1141155.0,2382.64
2632365.0,1141155.0,2391.99
2632395.0,1141155.0,2390.83
2632425.0,1141155.0,2388.25
2632455.0,1141155.0,2369.41
2632485.0,1141155.0,2364.0
2632515.0,1141155.0,2365.13
2632545.0,1141155.0,2365.19
2632575.0,1141155.0,2365.24
2632605.0,1141155.0,2369.69
2632635.0,1141155.0,2372.78
2632665.0,1141155.0,2344.54
2632695.0,1141155.0,2339.61
2632725.0,1141155.0,2341.95
2632755.0,1141155.0,2337.01
2632785.0,1141155.0,2342.99
2632815.0,1141155.0,2345.05
2632845.0,1141155.0,2363.99
2632875.0,1141155.0,2369.66
2632905.0,1141155.0,2387.67
2632935.0,1141155.0,2383.85
2632965.0,1141155.0,2382.03
2632995.0,1141155.0,2386.92
2633025.0,1141155.0,2389.52
2633055.0,1141155.0,2391.39
2633085.0,1141155.0,2396.71
2633115.0,1141155.0,2405.63
2633145.0,1141155.0,2413.87
2633175.0,1141155.0,2422.4
2633205.0,1141155.0,2434.15
2633235.0,1141155.0,2448.25
2633265.0,1141155.0,2456.73
2633295.0,1141155.0,2471.73
2633325.0,1141155.0,2494.96
2633355.0,1141155.0,2517.61
2633385.0,1141155.0,2530.94
2633415.0,1141155.0,2545.7
2633445.0,1141155.0,2566.09
2633475.0,1141155.0,2586.64
2633505.0,1141155.0,2591.88
2633535.0,1141155.0,2596.99
2633565.0,1141155.0,2598.54
2633595.0,1141155.0,2602.17
2633625.0,1141155.0,2608.51
2633655.0,1141155.0,2615.34
2633685.0,1141155.0,2624.6
2633715.0,1141155.0,2630.16
2633745.0,1141155.0,2642.69
2633775.0,1141155.0,2654.79
2633805.0,1141155.0,2667.29
2633835.0,1141155.0,2680.79
2633865.0,1141155.0,2695.72
2633895.0,1141155.0,2711.05
2633925.0,1141155.0,2725.39
2633955.0,1141155.0,2743.8
2633985.0,1141155.0,2762.01
2634015.0,1141155.0,2779.81
2634045.0,1141155.0,2793.64
2634075.0,1141155.0,2807.12
2634105.0,1141155.0,2817.62
2634135.0,1141155.0,2833.7
2634165.0,1141155.0,2849.46
2634195.0,1141155.0,2872.23
2634225.0,1141155.0,2894.03
2634255.0,1141155.0,2913.7
2634285.0,1141155.0,2933.88
2634315.0,1141155.0,2971.83
2634345.0,1141155.0,2999.11
2634375.0,1141155.0,3024.74
2634405.0,1141155.0,3046.7
2634435.0,1141155.0,3076.12
2634465.0,1141155.0,3106.03
2634495.0,1141155.0,3136.21
2634525.0,1141155.0,3164.81
2634555.0,1141155.0,3187.82
2634585.0,1141155.0,3224.05
2634615.0,1141155.0,3277.82
2634645.0,1141155.0,3312.1
2634675.0,1141155.0,3348.81
2634705.0,1141155.0,3364.4
2634735.0,1141155.0,3379.6
2634765.0,1141155.0,3397.26
2629905.0,1141125.0,1586.3
2629935.0,1141125.0,1591.81
2629965.0,1141125.0,1599.99
2629995.0,1141125.0,1607.21
2630025.0,1141125.0,1614.42
2630055.0,1141125.0,1621.27
2630085.0,1141125.0,1627.04
2630115.0,1141125.0,1636.07
2630145.0,1141125.0,1643.08
2630175.0,1141125.0,1650.84
2630205.0,1141125.0,1654.51
2630235.0,1141125.0,1659.34
2630265.0,1141125.0,1659.73
2630295.0,1141125.0,1659.89
2630325.0,1141125.0,1671.27
2630355.0,1141125.0,1685.17
2630385.0,1141125.0,1700.22
2630415.0,1141125.0,1712.83
2630445.0,1141125.0,1724.25
2630475.0,1141125.0,1729.87
2630505.0,1141125.0,1727.68
2630535.0,1141125.0,1736.77
2630565.0,1141125.0,1749.98
2630595.0,1141125.0,1755.12
2630625.0,1141125.0,1763.23
2630655.0,1141125.0,1736.57
2630685.0,1141125.0,1763.17
2630715.0,1141125.0,1799.07
2630745.0,1141125.0,1813.43
2630775.0,1141125.0,1843.8
2630805.0,1141125.0,1864.28
2630835.0,1141125.0,1885.34
2630865.0,1141125.0,1898.38
2630895.0,1141125.0,1901.9
2630925.0,1141125.0,1902.21
2630955.0,1141125.0,1897.35
2630985.0,1141125.0,1899.03
2631015.0,1141125.0,1910.35
2631045.0,1141125.0,1911.3
2631075.0,1141125.0,1922.64
2631105.0,1141125.0,1943.69
2631135.0,1141125.0,1965.07
2631165.0,1141125.0,1987.17
2631195.0,1141125.0,2027.73
2631225.0,1141125.0,2048.82
2631255.0,1141125.0,2063.33
2631285.0,1141125.0,2090.48
2631315.0,1141125.0,2107.26
2631345.0,1141125.0,2120.46
2631375.0,1141125.0,2127.98
2631405.0,1141125.0,2133.66
2631435.0,1141125.0,2130.95
2631465.0,1141125.0,2140.76
2631495.0,1141125.0,2171.44
2631525.0,1141125.0,2192.61
2631555.0,1141125.0,2188.63
2631585.0,1141125.0,2201.12
2631615.0,1141125.0,2221.85
2631645.0,1141125.0,2245.61
2631675.0,1141125.0,2254.87
2631705.0,1141125.0,2263.67
2631735.0,1141125.0,2259.86
2631765.0,1141125.0,2242.47
2631795.0,1141125.0,2249.12
2631825.0,1141125.0,2245.81
2631855.0,1141125.0,2246.04
